date,song,singer,streams,url_list,Company,Duration,gender,lang
2020-09-18--2020-09-25,地球上最浪漫的一首歌,Alien Huang,"92,517",https://open.spotify.com/track/5V3eOL0Zyb3OqhwOmFRvyO,"Rock Records Co., Ltd.",281,Eng,Man
2020-09-18--2020-09-25,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,"83,893",https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa,"Rock Records Co., Ltd.",239,G,Man
2020-09-18--2020-09-25,銀河修理員,Dear Jane,"83,713",https://open.spotify.com/track/7zph1Irpw39AuLNCPe5JIc,Warner Music Hong Kong Ltd.,232,F,Can
2020-09-18--2020-09-25,呼吸有害,Karen Mok,"78,782",https://open.spotify.com/track/4t53NE3uBLkTwW9rUgiHC8,Mok-A-Bye Baby Music Limited,192,F,Can
2020-09-18--2020-09-25,How You Like That,BLACKPINK,"77,069",https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,"YG Entertainment, distributed through Interscope Records",182,G,Other
2020-09-18--2020-09-25,Mood (feat. iann dior),24kGoldn,"74,877",https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,"Records Label, LLC / Columbia",140,G,Eng
2020-09-18--2020-09-25,哀的美敦書,Dear Jane,"73,524",https://open.spotify.com/track/2BfKavPHWOj80JnskZIJGu,Warner Music Hong Kong Ltd.,269,F,Can
2020-09-18--2020-09-25,WAP (feat. Megan Thee Stallion),Cardi B,"73,040",https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,Atlantic Recording Corporation,187,F,Eng
2020-09-18--2020-09-25,一人之境,Terence Lam,"63,095",https://open.spotify.com/track/16VtXtccn3rmUAR9Q4W5ME,Terence Lam Production & Co.,196,Eng,Can
2020-09-18--2020-09-25,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,Crowd Lu,"62,901",https://open.spotify.com/track/3OC84eKMxRJ4x0Hcwl9i4i,Team Ear Music,320,Eng,Can
2020-09-18--2020-09-25,說好不哭,"Jay Chou, Ashin Chen","58,137",https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf,JVR Music International Ltd.,222,G,Man
2020-09-18--2020-09-25,you broke me first,Tate McRae,"57,808",https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,"RCA Records, a division of Sony Music Entertainment",169,F,Eng
2020-09-18--2020-09-25,你瞞我瞞,Jason Chan,"55,754",https://open.spotify.com/track/1eId3TVzGrwv73YAWAVQMX,Sony Music Entertainment Hong Kong Ltd.,237,Eng,Can
2020-09-18--2020-09-25,我該放手,JC 陳詠桐,"55,136",https://open.spotify.com/track/1ldMLpWMFcD28gbd9TICkv,Amusic,284,F,Can
2020-09-18--2020-09-25,假使世界原來不像你預期,Charmaine Fong,"54,938",https://open.spotify.com/track/53HxUdYRCRMdzYPG0qhGUP,Strawberry Fields Ltd.,267,F,Can
2020-09-18--2020-09-25,Señorita,"Shawn Mendes, Camila Cabello","53,303",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,"Island Records, a division of UMG Recordings, Inc.",190,G,Eng
2020-09-18--2020-09-25,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,"52,519",https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,Internet Money Records / TenThousand Projects,195,G,Eng
2020-09-18--2020-09-25,Memories,Maroon 5,"51,955",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,Interscope Records (222 Records),189,G,Eng
2020-09-18--2020-09-25,囍帖街,Kay Tse,"51,379",https://open.spotify.com/track/3hU9nGBhYJQwvF8BJ4PUcE,Cinepoly Records Co. Ltd.,211,F,Can
2020-09-18--2020-09-25,隔離,Jace Chan,"50,490",https://open.spotify.com/track/7egdaSVtPnuW7YG821w7jz,Universal Music Ltd.,271,F,Can
2020-09-18--2020-09-25,春秋,Hins Cheung,"50,458",https://open.spotify.com/track/2WVbMoHdWCspdiEa7OnG1D,Universal Music Ltd.,259,Eng,Can
2020-09-18--2020-09-25,Someone You Loved,Lewis Capaldi,"50,305",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Universal Music GmbH,182,Eng,Eng
2020-09-18--2020-09-25,我在切爾諾貝爾 等你,Juno Mak,"49,927",https://open.spotify.com/track/5K7bR8yBVFUDZiQp97a88g,l of Dawn Company Ltd. & 幻國文化娛樂有限公司 imagine.nation entertainment limited,356,Eng,Can
2020-09-18--2020-09-25,幻愛 (Jonathan Version) - 電影《幻愛》主題曲,Lil’ Ashes,"49,922",https://open.spotify.com/track/6IoBHtwHYhCP3RMRGlf3t5,Photon Films (HK) Limited exclusively distributed by Sony Music Entertainment HK Ltd.,279,G,Can
2020-09-18--2020-09-25,Laugh Now Cry Later (feat. Lil Durk),Drake,"49,871",https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,"OVO, under exclusive license to Republic Records, a division of UMG Recordings, Inc.",261,Eng,Eng
2020-09-18--2020-09-25,Watermelon Sugar,Harry Styles,"48,548",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,"Erskine Records Limited, under exclusive license to Columbia Records, a Division of Sony Music Entertainment",174,Eng,Eng
2020-09-18--2020-09-25,2084,Dear Jane,"48,302",https://open.spotify.com/track/6pJT4f6S8GPQ7hWCDvygrN,Warner Music Hong Kong Ltd.,316,F,Can
2020-09-18--2020-09-25,不屑,Alien Huang,"47,357",https://open.spotify.com/track/4tEUV0FtpAQWRTKA2zh5JE,"Rock Records Co., Ltd.",277,Eng,Man
2020-09-18--2020-09-25,原始心態,Kwan Gor,"47,071",https://open.spotify.com/track/1Da0ZLj6A9qPwfM36K7dXS,Sunny Idea HK Ltd.,297,Eng,Can
2020-09-18--2020-09-25,Not Shy,ITZY,"46,165",https://open.spotify.com/track/4ecVWqbtW6phQGpZMAyqIU,JYP Entertainment,177,G,Other
2020-09-18--2020-09-25,Blinding Lights,The Weeknd,"46,039",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,"The Weeknd XO, Inc., marketed by Republic Records, a division of UMG Recordings, Inc.",200,Eng,Eng
2020-09-18--2020-09-25,OK Not To Be OK,"Marshmello, Demi Lovato","45,974",https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv,"Joytime Collective, under exclusive license to UMG Recordings, Inc.",159,G,Eng
2020-09-18--2020-09-25,我們都是這樣長大的,Sammi Cheng,"45,365",https://open.spotify.com/track/37gQxPrcu81gpr5SbOlIJO,Media Asia Music Ltd.,283,F,Can
2020-09-18--2020-09-25,Mad at Disney,salem ilese,"45,157",https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,"HomeMade Projects, LLC / TenThousand Projects",136,F,Eng
2020-09-18--2020-09-25,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo","44,394",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,"Columbia Records, a Division of Sony Music Entertainment",171,G,Eng
2020-09-18--2020-09-25,怎麼了,Eric Chou,"44,278",https://open.spotify.com/track/5cU1O9P0EDA0rPkPDykhIm,"Sony Music Entertainment Taiwan Ltd. Tracks 1, 3, 5, 6, 9 (P) 2019 M.Star Entertainment. Tracks 2 ,4, 7, 8",321,Eng,Can
2020-09-18--2020-09-25,"甘心替代你 - 劇集 ""反黑路人甲"" 插曲",Vincent Wong,"44,107",https://open.spotify.com/track/5j0quHvmryPbTYfDFJyE29,The Voice Entertainment Group Limited,218,Eng,Can
2020-09-18--2020-09-25,幸福門,Gin Lee,"43,657",https://open.spotify.com/track/5LFMr5IiUdZRc2jXMM0Wwx,Universal Music Ltd.,250,F,Can
2020-09-18--2020-09-25,See You Next Time,AGA,"43,366",https://open.spotify.com/track/0y0l2x1hEwQ8d6Yzb9vpo9,Universal Music Ltd.,257,F,Can
2020-09-18--2020-09-25,Heather,Conan Gray,"43,359",https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,"Republic Records, a division of UMG Recordings, Inc.",198,Eng,Eng
2020-09-18--2020-09-25,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲",Eric Chou,"43,013",https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS,Sony Music Entertainment Taiwan Ltd.,287,Eng,Can
2020-09-18--2020-09-25,心淡,Joey Yung,"42,680",https://open.spotify.com/track/0Eum5dQqpUDgwJiUucG3QU,英皇娛樂 (Emperor Entertainment Group),248,F,Can
2020-09-18--2020-09-25,命硬,Justin Lo,"42,301",https://open.spotify.com/track/47RgWWTJno746wCInL4gQz,"Gold Typhoon Hong Kong, a Warner Music Group company",217,Eng,Can
2020-09-18--2020-09-25,明年今日,Eason Chan,"42,156",https://open.spotify.com/track/4UD5xrQI4nKftCje1y5Te9,英皇娛樂 (Emperor Entertainment Group),206,Eng,Can
2020-09-18--2020-09-25,可惜我是水瓶座,Miriam Yeung,"41,885",https://open.spotify.com/track/1sWUT5hSawhEctQEQrVQdn,Cinepoly Records Co. Ltd.,215,F,Can
2020-09-18--2020-09-25,告白氣球,Jay Chou,"41,555",https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk,JVR Music International Ltd.,215,Eng,Man
2020-09-18--2020-09-25,未來見,RubberBand,"40,981",https://open.spotify.com/track/5OPqZ5dEqrdPGatJgnZ8xG,R Flat,300,G,Can
2020-09-18--2020-09-25,Diamonds,Sam Smith,"40,693",https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv,Universal Music Operations Limited,213,Eng,Eng
2020-09-18--2020-09-25,POPSTAR (feat. Drake),DJ Khaled,"39,591",https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,OVO as licensed to We The Best/Epic Records,200,Eng,Eng
2020-09-18--2020-09-25,Maria,Hwa Sa,"39,001",https://open.spotify.com/track/2kqnQCChvRpDRAasIwc4Rh,"sed by RBW, Inc.",199,F,Other
2020-09-18--2020-09-25,Head & Heart (feat. MNEK),Joel Corry,"38,837",https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,Perfect Havoc Limited,166,Eng,Eng
2020-09-18--2020-09-25,下一位前度,Terence Lam,"38,594",https://open.spotify.com/track/0Q3jOuEpx8Esi2qZMQSghl,Terence Lam Production & Co.,275,Eng,Can
2020-09-18--2020-09-25,歲月如歌,Eason Chan,"38,447",https://open.spotify.com/track/209lkexhDOdjGJMv9iw3rJ,,207,Eng,Can
2020-09-18--2020-09-25,Stuck with U (with Justin Bieber),Ariana Grande,"38,208",https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,"Silent Records Ventures, LLC, Def Jam Recordings, a division of UMG Recordings, Inc., and Republic Records, a division of UMG Recordings, Inc.",228,F,Eng
2020-09-18--2020-09-25,Midnight Sky,Miley Cyrus,"38,142",https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,"RCA Records, a division of Sony Music Entertainment",223,F,Eng
2020-09-18--2020-09-25,Rain On Me (with Ariana Grande),Lady Gaga,"37,864",https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,Interscope Records,182,F,Eng
2020-09-18--2020-09-25,ROCKSTAR (feat. Roddy Ricch),DaBaby,"37,278",https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,Interscope Records,181,Eng,Eng
2020-09-18--2020-09-25,Take You Dancing,Jason Derulo,"36,753",https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,"tic Records, © 2020 Artist Partner Group, Inc.",190,Eng,Eng
2020-09-18--2020-09-25,Lemon,Kenshi Yonezu,"35,598",https://open.spotify.com/track/4rvtqOGyTPZJwWtVTNdZbu,"2,8,13), 2019(6,14), 2020(1,3-5,7,9-12,15) Sony Music Labels Inc.",255,Eng,Other
2020-09-18--2020-09-25,別為我好,Angela Hui,"35,484",https://open.spotify.com/track/7mjD9lnV1pLw36tPcyPHF5,EEG Music,207,F,Can
2020-09-18--2020-09-25,不許你注定一人,Dear Jane,"35,408",https://open.spotify.com/track/0zaJVOyKHcBVtf0itXajME,Warner Music Hong Kong Ltd,303,F,Can
2020-09-18--2020-09-25,飞鸟和蝉,Ren Ran,"34,948",https://open.spotify.com/track/0O7O4sssbFxoNoB4QRGra1,千和世纪,296,F,Man
2020-09-18--2020-09-25,羅生門,"Juno Mak, Kay Tse","34,919",https://open.spotify.com/track/7xAVLrbnud6OrU6f4FmxDr,Silly Thing Records Company Ltd.,262,G,Can
2020-09-18--2020-09-25,哪裡只得我共你,Dear Jane,"34,592",https://open.spotify.com/track/6oHNXUrt4s5JJIM1WoOwsZ,Warner Music Hong Kong Ltd.,270,F,Can
2020-09-18--2020-09-25,只是太愛你,Hins Cheung,"34,498",https://open.spotify.com/track/0s5GrkSNp9bfP2FtrtbiJ0,Universal Music Ltd.,248,Eng,Can
2020-09-18--2020-09-25,Breaking Me,"Topic, A7S","34,413",https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,"Topic, under exclusive license to Universal Music GmbH",166,G,Eng
2020-09-18--2020-09-25,cardigan,Taylor Swift,"34,348",https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,239,F,Eng
2020-09-18--2020-09-25,天梯,C AllStar,"34,278",https://open.spotify.com/track/18zIfBQi4akd3aiTMlvYEY,Media Asia Music Limited,271,G,Can
2020-09-18--2020-09-25,Be Kind (with Halsey),Marshmello,"34,250",https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,"Joytime Collective, under exclusive license to UMG Recordings, Inc.",172,G,Eng
2020-09-18--2020-09-25,Dance Monkey,Tones And I,"33,843",https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Bad Batch Records,209,F,Eng
2020-09-18--2020-09-25,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,"33,089",https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ,"Koyo Entertainment Co., Ltd.",237,F,Man
2020-09-18--2020-09-25,Intentions (feat. Quavo),Justin Bieber,"32,944",https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,"Def Jam Recordings, a division of UMG Recordings, Inc.",212,Eng,Eng
2020-09-18--2020-09-25,富士山下,Eason Chan,"32,938",https://open.spotify.com/track/3cthRwQ2X0SNTaauD7tjn5,Cinepoly Records Co. Ltd.,259,Eng,Can
2020-09-18--2020-09-25,到此為止,Shiga Lin,"32,884",https://open.spotify.com/track/57jgqH9etSfTvIJ7qYN1o5,Warner Music Hong Kong Ltd,261,F,Can
2020-09-18--2020-09-25,櫻花樹下,Hins Cheung,"32,392",https://open.spotify.com/track/2FgDWCqMCIAATvqr9ozeYm,Universal Music Ltd.,249,Eng,Can
2020-09-18--2020-09-25,Shallow,"Lady Gaga, Bradley Cooper","32,266",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,"Interscope Records, Motion Picture Artwork © 2018 Warner Bros. Entertainment Inc. Motion Picture Photography © 2018 Warner Bros. Entertainment Inc. and Metro-Goldwyn-Mayer Inc.,",215,G,Eng
2020-09-18--2020-09-25,Something Just Like This,"The Chainsmokers, Coldplay","32,169",https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,Disruptor Records/Columbia Records,247,G,Eng
2020-09-18--2020-09-25,Perfect,Ed Sheeran,"31,911",https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,"Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company.",263,Eng,Eng
2020-09-18--2020-09-25,Smile (with The Weeknd),Juice WRLD,"31,593",https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,"Grade A Productions, LLC, under exclusive license to Interscope Records",196,Eng,Eng
2020-09-18--2020-09-25,Go Crazy,"Chris Brown, Young Thug","31,315",https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,"Chris Brown Entertainment, LLC, under exclusive license to RCA Records",176,G,Eng
2020-09-18--2020-09-25,想見你想見你想見你,831,"30,727",https://open.spotify.com/track/5xXNCyjLt7CQiFzgUYN9US,"Rock Records Co., Ltd.",239,G,Man
2020-09-18--2020-09-25,eight(Prod.&Feat. SUGA of BTS),IU,"30,512",https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe,"EDAM Entertainment,under license to Kakao Entertainment",167,F,Other
2020-09-18--2020-09-25,心之科學,Joey Yung,"30,484",https://open.spotify.com/track/1gVMd7oYGo6Whlgg7pAa7M,EEG Music,235,F,Can
2020-09-18--2020-09-25,death bed (coffee for your head),"Powfu, beabadoobee","30,415",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,Columbia Records [Robots and Humans].,173,G,Eng
2020-09-18--2020-09-25,大哥,Janice Vidal,"30,363",https://open.spotify.com/track/2fzOOTi4YDXENpUCr1fiaW,Amusic,235,F,Can
2020-09-18--2020-09-25,感情這回事,Jason Chan,"30,065",https://open.spotify.com/track/6xKlHqbHnSjX9OzR6GjoF1,Sony Music Entertainment Hong Kong Limited,211,Eng,Can
2020-09-18--2020-09-25,無賴,Ronald Cheng,"30,013",https://open.spotify.com/track/1zAFaIAd1kek5IEi5AwPvL,"Gold Typhoon Hong Kong, a Warner Music Group company",243,Eng,Can
2020-09-18--2020-09-25,別為我好 (我未夠好版),"Angela Hui, Phil Lam","29,897",https://open.spotify.com/track/64QzmIlqWatMTfUDuLp0wp,EEG Music,207,G,Eng
2020-09-18--2020-09-25,Don't Start Now,Dua Lipa,"29,770",https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,"Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited",183,F,Eng
2020-09-18--2020-09-25,時光機,Terence Siufay,"29,745",https://open.spotify.com/track/53lFtfrl5Of2Hkr5eiNscQ,"Gold Typhoon Hong Kong, a Warner Music Group company",208,Eng,Can
2020-09-18--2020-09-25,小幸運,Hebe Tien,"29,665",https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv,HIM International Music,265,F,Man
2020-09-18--2020-09-25,說散就散,JC 陳詠桐,"29,077",https://open.spotify.com/track/35fpQiijFocukVyzHCjhCn,Amusic,230,F,Can
2020-09-18--2020-09-25,bad guy,Billie Eilish,"28,846",https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,Darkroom/Interscope Records,194,F,Eng
2020-09-18--2020-09-25,追,Leslie Cheung,"28,842",https://open.spotify.com/track/66cBlqEs1viJJCE74CDfGB,"Rock Records Co., Ltd.",323,Eng,Can
2020-09-18--2020-09-25,Kings & Queens,Ava Max,"28,551",https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx,"tic Records, © 2020 Artist Partner Group, Inc.",162,F,Eng
2020-09-18--2020-09-25,有心人,Leslie Cheung,"28,447",https://open.spotify.com/track/1eMujWp9h2cSEPIiO6xOhN,"Rock Records Co., Ltd.",268,Eng,Can
2020-09-18--2020-09-25,夜に駆ける,YOASOBI,"28,027",https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,YOASOBI,261,G,Other
2020-09-18--2020-09-25,Kill This Love,BLACKPINK,"27,924",https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,"YG Entertainment, distributed through Interscope Records",189,G,Other
2020-09-18--2020-09-25,交換餘生,JJ Lin,"27,830",https://open.spotify.com/track/4daA20tBusVX29bUWgd8Dw,JFJ Productions Corp.,276,Eng,Man
2020-09-18--2020-09-25,Break My Heart,Dua Lipa,"27,803",https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,"Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited",221,F,Eng
2020-09-18--2020-09-25,單車,Eason Chan,"27,791",https://open.spotify.com/track/2AllsVsmrJkEwXPXwDBCQu,英皇娛樂 (Emperor Entertainment Group),211,Eng,Can
2020-09-18--2020-09-25,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,"27,680",https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,"Republic Records, a division of UMG Recordings, Inc. & Victor Victor Worldwide",190,Eng,Eng
2020-09-18--2020-09-25,Boy With Luv (feat. Halsey),BTS,"27,677",https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,BIGHIT MUSIC / HYBE,229,G,Other
2020-09-18--2020-09-25,"10,000 Hours (with Justin Bieber)",Dan + Shay,"27,535",https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,Warner Music Nashville LLC.,167,G,Eng
2020-09-18--2020-09-25,Come & Go (with Marshmello),Juice WRLD,"27,338",https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,"Grade A Productions, LLC, under exclusive license to Interscope Records",205,Eng,Eng
2020-09-18--2020-09-25,my future,Billie Eilish,"26,874",https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C,Darkroom/Interscope Records,208,F,Eng
2020-09-18--2020-09-25,Over Now (with The Weeknd),Calvin Harris,"26,842",https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR,Sony Music Entertainment UK Limited / XO Records/Republic Records,210,Eng,Eng
2020-09-18--2020-09-25,So Called Love Song,AGA,"26,805",https://open.spotify.com/track/2uFETjfuRiyv5udYNhpAGh,Universal Music Ltd.,208,F,Can
2020-09-18--2020-09-25,2002,Anne-Marie,"26,764",https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,"Major Tom's / Asylum Records, a division of Warner Music UK Limited with the exception of tracks 3 and 13 (P) 2015, track 17 (P) 2016 and tracks 2, 5, 9 (P) 2017 Major Tom's / Asylum Records, a division of Warner Music UK Limited and track 7 (P) 2018 Joytime Collective under exclusive licence to Asylum Records, a division of Warner Music UK Limited and track 18 (P)2018 What A Music Ltd, Under Exclusive Licence to Parlophone/Warner Music France, a Warner Music Group Company",186,F,Eng
2020-09-18--2020-09-25,Circles,Post Malone,"26,760",https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,"Republic Records, a division of UMG Recordings, Inc.",215,Eng,Eng
2020-09-18--2020-09-25,THE BADDEST,"K/DA, (G)I-DLE, Wolftyla, Bea Miller, League of Legends","26,754",https://open.spotify.com/track/2V4Fx72svQRxrFvNT1eq5f,Riot Games,162,G,Eng
2020-09-18--2020-09-25,晴天,Jay Chou,"26,614",https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH,JVR Music International Ltd.,269,Eng,Man
2020-09-18--2020-09-25,"讓愛高飛 - 劇集 ""多功能老婆"" 片尾曲",Pakho Chau,"26,564",https://open.spotify.com/track/7nIxo0dE9d4FBwPYhmdQae,The Voice Entertainment Group Limited,220,Eng,Can
2020-09-18--2020-09-25,紅綠燈,Stephanie Cheng,"26,345",https://open.spotify.com/track/4gC2tQiPM301RiugLqvLBv,Neway Star Limited,237,F,Can
2020-09-18--2020-09-25,突然好想你,Mayday,"26,207",https://open.spotify.com/track/0IAgufC1FlOg1nZMmRZxRr,Bin Music International Limited,265,G,Man
2020-09-18--2020-09-25,後來的我們,Mayday,"26,084",https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1,Bin Music International Limited,346,G,Man
2020-09-18--2020-09-25,Mojito,Jay Chou,"26,035",https://open.spotify.com/track/7BYMjh3vWnHU4IFyfZdIDO,JVR Music International Ltd,185,Eng,Man
2020-09-18--2020-09-25,"凡人不懂愛 - 劇集 ""降魔的2.0"" 插曲",Hubert Wu,"25,906",https://open.spotify.com/track/6LBQlWn7kAohS6FQKqY6lG,The Voice Entertainment Group Limited,271,Eng,Can
2020-09-18--2020-09-25,長相廝守,ToNick,"25,737",https://open.spotify.com/track/44TjgDPUGUqU3ylA8tBkVf,3721 Productions,273,G,Can
2020-09-18--2020-09-25,Before You Go,Lewis Capaldi,"25,732",https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,Universal Music GmbH,215,Eng,Eng
2020-09-18--2020-09-25,兜圈 (偶像劇「必娶女人」片尾曲),Yoga Lin,"25,628",https://open.spotify.com/track/4ezCayon5X4bTBj6ztNlDH,HIM International Music,245,Eng,Man
